lic_ticker,lic_name,calendar_year,month,year,month_year,eom_date,sp_gf,sp_mi,share_price,pre_tax_nta,post_tax_nta,sp_vs_pre_tax_nta,sp_vs_post_tax_nta,lic_id
MIR,Mirrabooka Investments Limited,2021,December,2022,Dec-21,31-Dec-21,$3.98,$3.98,$3.98,$3.73,$3.17,6.70%,25.60%,
MIR,Mirrabooka Investments Limited,2022,January,2022,Jan-22,31-Jan-22,$3.79,$3.79,$3.79,$3.27,$2.84,15.90%,33.50%,
MIR,Mirrabooka Investments Limited,2022,February,2022,Feb-22,28-Feb-22,$3.50,$3.50,$3.50,$3.11,$2.74,12.50%,27.70%,
MIR,Mirrabooka Investments Limited,2022,March,2022,Mar-22,31-Mar-22,$3.34,$3.34,$3.34,$3.21,$2.81,4.00%,18.90%,
MIR,Mirrabooka Investments Limited,2022,April,2022,Apr-22,29-Apr-22,$3.33,$3.33,$3.33,$3.10,$2.76,7.40%,20.70%,
MIR,Mirrabooka Investments Limited,2022,May,2022,May-22,31-May-22,$3.19,$3.19,$3.19,$2.85,$2.59,11.90%,23.20%,
MIR,Mirrabooka Investments Limited,2022,June,2022,Jun-22,30-Jun-22,$2.93,$2.93,$2.93,$2.62,$2.42,11.80%,21.10%,
MIR,Mirrabooka Investments Limited,2022,July,2023,Jul-22,29-Jul-22,$3.14,$3.14,$3.14,$2.80,$2.53,12.10%,24.10%,
MIR,Mirrabooka Investments Limited,2022,August,2023,Aug-22,31-Aug-22,$3.02,$3.02,$3.02,$2.79,$2.53,8.20%,19.40%,
MIR,Mirrabooka Investments Limited,2022,September,2023,Sep-22,30-Sep-22,$2.86,$2.86,$2.86,$2.53,$2.35,13.00%,21.70%,
MIR,Mirrabooka Investments Limited,2022,October,2023,Oct-22,31-Oct-22,$2.88,$2.88,$2.88,$2.71,$2.47,6.30%,16.60%,
MIR,Mirrabooka Investments Limited,2022,November,2023,Nov-22,30-Nov-22,$2.95,$2.95,$2.95,$2.80,$2.54,5.40%,16.10%,
MIR,Mirrabooka Investments Limited,2022,December,2023,Dec-22,30-Dec-22,$2.83,$2.83,$2.83,$2.68,$2.45,5.60%,15.50%,
MIR,Mirrabooka Investments Limited,2023,January,2023,Jan-23,31-Jan-23,$2.81,$2.81,$2.81,$2.84,$2.55,-1.10%,10.20%,
MIR,Mirrabooka Investments Limited,2023,February,2023,Feb-23,28-Feb-23,$2.80,$2.80,$2.80,$2.79,$2.53,0.40%,10.70%,
MIR,Mirrabooka Investments Limited,2023,March,2023,Mar-23,31-Mar-23,$2.84,$2.84,$2.84,$2.80,$2.54,1.40%,11.80%,
MIR,Mirrabooka Investments Limited,2023,April,2023,Apr-23,28-Apr-23,$2.90,$2.90,$2.90,$2.88,$2.61,0.70%,11.10%,
MIR,Mirrabooka Investments Limited,2023,May,2023,May-23,31-May-23,$2.80,$2.80,$2.80,$2.82,$2.57,-0.70%,8.90%,
MIR,Mirrabooka Investments Limited,2023,June,2023,Jun-23,30-Jun-23,$2.74,$2.74,$2.74,$2.91,$2.66,-5.80%,3.00%,
MIR,Mirrabooka Investments Limited,2023,July,2024,Jul-23,31-Jul-23,$2.82,$2.82,$2.82,$2.91,$2.60,-3.10%,8.50%,
MIR,Mirrabooka Investments Limited,2023,August,2024,Aug-23,31-Aug-23,$2.90,$2.90,$2.90,$2.95,$2.63,-1.70%,10.30%,
VG1,VGI Partners Global Investments Limited,2017,September,2018,Sep-17,29-Sep-17,$1.95,$2.00,$2.00,$2.00,$2.00,-0.20%,-0.20%,
VG1,VGI Partners Global Investments Limited,2017,October,2018,Oct-17,31-Oct-17,$2.09,$2.13,$2.13,$2.04,$2.03,4.40%,4.90%,
VG1,VGI Partners Global Investments Limited,2017,November,2018,Nov-17,30-Nov-17,$2.13,$2.17,$2.17,$2.08,$2.05,4.30%,5.90%,
VG1,VGI Partners Global Investments Limited,2017,December,2018,Dec-17,29-Dec-17,$2.18,$2.23,$2.23,$2.02,$2.01,10.40%,10.90%,
VG1,VGI Partners Global Investments Limited,2018,January,2018,Jan-18,31-Jan-18,$2.08,$2.12,$2.12,$1.99,$1.99,6.50%,6.50%,
VG1,VGI Partners Global Investments Limited,2018,February,2018,Feb-18,28-Feb-18,$2.07,$2.11,$2.11,$2.06,$2.04,2.40%,3.40%,
VG1,VGI Partners Global Investments Limited,2018,March,2018,Mar-18,29-Mar-18,$2.04,$2.08,$2.08,$2.07,$2.05,0.50%,1.50%,
VG1,VGI Partners Global Investments Limited,2018,April,2018,Apr-18,30-Apr-18,$2.15,$2.19,$2.19,$2.10,$2.06,4.30%,6.30%,
VG1,VGI Partners Global Investments Limited,2018,May,2018,May-18,31-May-18,$2.14,$2.18,$2.18,$2.13,$2.08,2.30%,4.80%,
VG1,VGI Partners Global Investments Limited,2018,June,2018,Jun-18,29-Jun-18,$2.22,$2.27,$2.27,$2.18,$2.12,4.10%,7.10%,
VG1,VGI Partners Global Investments Limited,2018,July,2019,Jul-18,31-Jul-18,$2.30,$2.35,$2.35,$2.20,$2.13,6.80%,10.30%,
VG1,VGI Partners Global Investments Limited,2018,August,2019,Aug-18,31-Aug-18,$2.43,$2.48,$2.48,$2.27,$2.18,9.30%,13.80%,
VG1,VGI Partners Global Investments Limited,2018,September,2019,Sep-18,28-Sep-18,$2.45,$2.50,$2.50,$2.26,$2.17,10.60%,15.20%,
VG1,VGI Partners Global Investments Limited,2018,October,2019,Oct-18,31-Oct-18,$2.32,$2.37,$2.37,$2.27,$2.19,4.40%,8.20%,
VG1,VGI Partners Global Investments Limited,2018,November,2019,Nov-18,30-Nov-18,$2.30,$2.35,$2.35,$2.19,$2.13,7.30%,10.30%,
VG1,VGI Partners Global Investments Limited,2018,December,2019,Dec-18,31-Dec-18,$2.18,$2.23,$2.23,$2.24,$2.17,-0.40%,2.80%,
VG1,VGI Partners Global Investments Limited,2019,January,2019,Jan-19,31-Jan-19,$2.34,$2.39,$2.39,$2.23,$2.17,7.20%,10.10%,
VG1,VGI Partners Global Investments Limited,2019,February,2019,Feb-19,28-Feb-19,$2.40,$2.45,$2.45,$2.29,$2.21,7.00%,10.90%,
VG1,VGI Partners Global Investments Limited,2019,March,2019,Mar-19,29-Mar-19,$2.35,$2.40,$2.40,$2.28,$2.20,5.30%,9.10%,
VG1,VGI Partners Global Investments Limited,2019,April,2019,Apr-19,30-Apr-19,$2.39,$2.44,$2.44,$2.34,$2.24,4.30%,8.90%,
VG1,VGI Partners Global Investments Limited,2019,May,2019,May-19,31-May-19,$2.35,$2.35,$2.35,$2.38,$2.27,-1.30%,3.50%,
VG1,VGI Partners Global Investments Limited,2019,June,2019,Jun-19,28-Jun-19,$2.37,$2.37,$2.37,$2.39,$2.31,-0.80%,2.60%,
VG1,VGI Partners Global Investments Limited,2019,July,2020,Jul-19,31-Jul-19,$2.34,$2.34,$2.34,$2.45,$2.35,-4.50%,-0.40%,
VG1,VGI Partners Global Investments Limited,2019,August,2020,Aug-19,30-Aug-19,$2.30,$2.30,$2.30,$2.49,$2.38,-7.60%,-3.40%,
VG1,VGI Partners Global Investments Limited,2019,September,2020,Sep-19,30-Sep-19,$2.33,$2.33,$2.33,$2.44,$2.34,-4.50%,-0.40%,
VG1,VGI Partners Global Investments Limited,2019,October,2020,Oct-19,31-Oct-19,$2.27,$2.27,$2.27,$2.40,$2.32,-5.40%,-2.20%,
VG1,VGI Partners Global Investments Limited,2019,November,2020,Nov-19,29-Nov-19,$2.28,$2.28,$2.28,$2.46,$2.36,-7.30%,-3.40%,
VG1,VGI Partners Global Investments Limited,2019,December,2020,Dec-19,31-Dec-19,$2.25,$2.25,$2.25,$2.39,$2.30,-5.90%,-2.20%,
VG1,VGI Partners Global Investments Limited,2020,January,2020,Jan-20,31-Jan-20,$2.22,$2.22,$2.22,$2.53,$2.44,-12.30%,-9.00%,
VG1,VGI Partners Global Investments Limited,2020,February,2020,Feb-20,28-Feb-20,$2.19,$2.19,$2.19,$2.48,$2.39,-11.70%,-8.40%,
VG1,VGI Partners Global Investments Limited,2020,March,2020,Mar-20,31-Mar-20,$2.24,$2.24,$2.24,$2.50,$2.41,-10.40%,-7.10%,
VG1,VGI Partners Global Investments Limited,2020,April,2020,Apr-20,30-Apr-20,$2.12,$2.12,$2.12,$2.39,$2.30,-11.30%,-7.80%,
VG1,VGI Partners Global Investments Limited,2020,May,2020,May-20,29-May-20,$2.17,$2.17,$2.17,$2.36,$2.27,-8.10%,-4.40%,
VG1,VGI Partners Global Investments Limited,2020,June,2020,Jun-20,30-Jun-20,$1.83,$1.83,$1.83,$2.27,$2.18,-19.60%,-16.30%,
VG1,VGI Partners Global Investments Limited,2020,July,2021,Jul-20,30-Jul-20,$1.84,$1.84,$1.84,$2.31,$2.22,-20.60%,-17.30%,
VG1,VGI Partners Global Investments Limited,2020,August,2021,Aug-20,31-Aug-20,$1.88,$1.88,$1.88,$2.38,$2.29,-21.20%,-18.10%,
VG1,VGI Partners Global Investments Limited,2020,September,2021,Sep-20,30-Sep-20,$1.83,$1.83,$1.83,$2.36,$2.27,-22.50%,-19.40%,
VG1,VGI Partners Global Investments Limited,2020,October,2021,Oct-20,30-Oct-20,$1.92,$1.92,$1.92,$2.30,$2.21,-16.50%,-13.10%,
VG1,VGI Partners Global Investments Limited,2020,November,2021,Nov-20,30-Nov-20,$2.13,$2.13,$2.13,$2.53,$2.44,-15.80%,-12.70%,
VG1,VGI Partners Global Investments Limited,2020,December,2021,Dec-20,31-Dec-20,$2.21,$2.21,$2.21,$2.57,$2.48,-14.00%,-10.90%,
VG1,VGI Partners Global Investments Limited,2021,January,2021,Jan-21,29-Jan-21,$2.06,$2.06,$2.06,$2.55,$2.46,-19.20%,-16.30%,
VG1,VGI Partners Global Investments Limited,2021,February,2021,Feb-21,26-Feb-21,$2.15,$2.15,$2.15,$2.60,$2.51,-17.30%,-14.30%,
VG1,VGI Partners Global Investments Limited,2021,March,2021,Mar-21,31-Mar-21,$2.18,$2.18,$2.18,$2.58,$2.49,-15.50%,-12.40%,
VG1,VGI Partners Global Investments Limited,2021,April,2021,Apr-21,30-Apr-21,$2.31,$2.31,$2.31,$2.66,$2.57,-13.20%,-10.10%,
VG1,VGI Partners Global Investments Limited,2021,May,2021,May-21,31-May-21,$2.34,$2.34,$2.34,$2.64,$2.55,-11.40%,-8.20%,
VG1,VGI Partners Global Investments Limited,2021,June,2021,Jun-21,30-Jun-21,$2.45,$2.45,$2.45,$2.69,$2.56,-8.90%,-4.30%,
VG1,VGI Partners Global Investments Limited,2021,July,2022,Jul-21,30-Jul-21,$2.31,$2.31,$2.31,$2.59,$2.48,-10.80%,-6.90%,
VG1,VGI Partners Global Investments Limited,2021,August,2022,Aug-21,31-Aug-21,$2.16,$2.16,$2.16,$2.47,$2.39,-12.60%,-9.60%,
VG1,VGI Partners Global Investments Limited,2021,September,2022,Sep-21,30-Sep-21,$2.16,$2.16,$2.16,$2.37,$2.33,-8.90%,-7.30%,
VG1,VGI Partners Global Investments Limited,2021,October,2022,Oct-21,29-Oct-21,$2.15,$2.15,$2.15,$2.43,$2.37,-11.50%,-9.30%,
VG1,VGI Partners Global Investments Limited,2021,November,2022,Nov-21,30-Nov-21,$2.00,$2.00,$2.00,$2.34,$2.30,-14.50%,-13.00%,
VG1,VGI Partners Global Investments Limited,2021,December,2022,Dec-21,31-Dec-21,$2.06,$2.06,$2.06,$2.34,$2.30,-12.00%,-10.40%,
VG1,VGI Partners Global Investments Limited,2022,January,2022,Jan-22,31-Jan-22,$1.94,$1.94,$1.94,$2.26,$2.24,-14.40%,-13.60%,
VG1,VGI Partners Global Investments Limited,2022,February,2022,Feb-22,28-Feb-22,$1.77,$1.77,$1.77,$2.18,$2.18,-19.00%,-19.00%,
VG1,VGI Partners Global Investments Limited,2022,March,2022,Mar-22,31-Mar-22,$1.82,$1.82,$1.82,$2.11,$2.12,-13.70%,-14.20%,
VG1,VGI Partners Global Investments Limited,2022,April,2022,Apr-22,29-Apr-22,$1.67,$1.67,$1.67,$1.98,$2.03,-15.70%,-17.70%,
VG1,VGI Partners Global Investments Limited,2022,May,2022,May-22,31-May-22,$1.57,$1.57,$1.57,$1.88,$1.97,-16.80%,-20.60%,
VG1,VGI Partners Global Investments Limited,2022,June,2022,Jun-22,30-Jun-22,$1.47,$1.47,$1.47,$1.85,$1.96,-20.50%,-25.00%,
VG1,VGI Partners Global Investments Limited,2022,July,2023,Jul-22,29-Jul-22,$1.60,$1.60,$1.60,$1.87,$1.99,-14.40%,-19.60%,
VG1,VGI Partners Global Investments Limited,2022,August,2023,Aug-22,31-Aug-22,$1.44,$1.44,$1.44,$1.80,$1.93,-20.00%,-25.40%,
VG1,VGI Partners Global Investments Limited,2022,September,2023,Sep-22,30-Sep-22,$1.36,$1.36,$1.36,$1.72,$1.88,-20.90%,-27.70%,
VG1,VGI Partners Global Investments Limited,2022,October,2023,Oct-22,31-Oct-22,$1.42,$1.42,$1.42,$1.74,$1.90,-18.70%,-25.50%,
VG1,VGI Partners Global Investments Limited,2022,November,2023,Nov-22,30-Nov-22,$1.41,$1.41,$1.41,$1.74,$1.90,-19.00%,-25.80%,
VG1,VGI Partners Global Investments Limited,2022,December,2023,Dec-22,30-Dec-22,$1.41,$1.41,$1.41,$1.70,$1.87,-17.10%,-24.60%,
VG1,VGI Partners Global Investments Limited,2023,January,2023,Jan-23,31-Jan-23,$1.57,$1.57,$1.57,$1.89,$2.00,-17.20%,-21.80%,
VG1,VGI Partners Global Investments Limited,2023,February,2023,Feb-23,28-Feb-23,$1.54,$1.54,$1.54,$1.84,$1.94,-16.60%,-20.90%,
VG1,VGI Partners Global Investments Limited,2023,March,2023,Mar-23,31-Mar-23,$1.59,$1.59,$1.59,$1.93,$2.01,-17.90%,-21.10%,
VG1,VGI Partners Global Investments Limited,2023,April,2023,Apr-23,28-Apr-23,$1.56,$1.56,$1.56,$1.90,$2.00,-18.20%,-22.30%,
VG1,VGI Partners Global Investments Limited,2023,May,2023,May-23,31-May-23,$1.60,$1.60,$1.60,$1.96,$2.04,-18.60%,-21.80%,
VG1,VGI Partners Global Investments Limited,2023,June,2023,Jun-23,30-Jun-23,$1.63,$1.63,$1.63,$1.99,$2.07,-18.30%,-21.50%,
VG1,VGI Partners Global Investments Limited,2023,July,2024,Jul-23,31-Jul-23,$1.73,$1.73,$1.73,$2.05,$2.10,-15.60%,-17.60%,
VG1,VGI Partners Global Investments Limited,2023,August,2024,Aug-23,31-Aug-23,$1.58,$1.58,$1.58,$1.90,$1.98,-16.80%,-20.20%,
FGX,Future Generation Australia,2014,September,2014,Sep-14,30-Sep-14,$1.03,$1.03,$1.03,$1.05,$1.07,-2.30%,-3.70%,
FGX,Future Generation Australia,2014,October,2014,Oct-14,31-Oct-14,$1.04,$1.04,$1.04,$1.07,$1.08,-2.50%,-3.50%,
FGX,Future Generation Australia,2014,November,2014,Nov-14,28-Nov-14,$1.06,$1.06,$1.06,$1.06,$1.07,-0.50%,-1.70%,
FGX,Future Generation Australia,2014,December,2014,Dec-14,31-Dec-14,$1.05,$1.05,$1.05,$1.07,$1.08,-2.50%,-3.30%,
FGX,Future Generation Australia,2015,January,2015,Jan-15,30-Jan-15,$1.11,$1.11,$1.11,$1.09,$1.09,2.30%,1.70%,
FGX,Future Generation Australia,2015,February,2015,Feb-15,27-Feb-15,$1.12,$1.12,$1.12,$1.13,$1.12,-0.80%,-0.20%,
FGX,Future Generation Australia,2015,March,2015,Mar-15,31-Mar-15,$1.11,$1.11,$1.11,$1.14,$1.13,-3.40%,-2.40%,
FGX,Future Generation Australia,2015,April,2015,Apr-15,30-Apr-15,$1.14,$1.14,$1.14,$1.14,$1.13,0.30%,1.10%,
FGX,Future Generation Australia,2015,May,2015,May-15,29-May-15,$1.15,$1.15,$1.15,$1.14,$1.13,0.80%,1.70%,
FGX,Future Generation Australia,2015,June,2015,Jun-15,30-Jun-15,$1.13,$1.13,$1.13,$1.11,$1.11,1.70%,1.60%,
FGX,Future Generation Australia,2015,July,2015,Jul-15,31-Jul-15,$1.13,$1.13,$1.13,$1.16,$1.15,-2.80%,-2.20%,
FGX,Future Generation Australia,2015,August,2015,Aug-15,31-Aug-15,$1.09,$1.09,$1.09,$1.12,$1.13,-3.50%,-3.70%,
FGX,Future Generation Australia,2015,September,2015,Sep-15,30-Sep-15,$1.08,$1.08,$1.08,$1.13,$1.14,-4.40%,-4.90%,
FGX,Future Generation Australia,2015,October,2015,Oct-15,30-Oct-15,$1.09,$1.09,$1.09,$1.15,$1.14,-5.30%,-4.80%,
FGX,Future Generation Australia,2015,November,2015,Nov-15,30-Nov-15,$1.12,$1.12,$1.12,$1.16,$1.15,-3.80%,-3.00%,
FGX,Future Generation Australia,2015,December,2015,Dec-15,31-Dec-15,$1.16,$1.16,$1.16,$1.19,$1.18,-2.90%,-1.30%,
FGX,Future Generation Australia,2016,January,2016,Jan-16,29-Jan-16,$1.16,$1.16,$1.16,$1.16,$1.15,-0.70%,0.10%,
FGX,Future Generation Australia,2016,February,2016,Feb-16,29-Feb-16,$1.14,$1.14,$1.14,$1.14,$1.14,0.10%,0.20%,
FGX,Future Generation Australia,2016,March,2016,Mar-16,31-Mar-16,$1.14,$1.14,$1.14,$1.15,$1.15,-1.30%,-1.30%,
FGX,Future Generation Australia,2016,April,2016,Apr-16,29-Apr-16,$1.13,$1.13,$1.13,$1.13,$1.13,-0.60%,-0.50%,
FGX,Future Generation Australia,2016,May,2016,May-16,31-May-16,$1.13,$1.13,$1.13,$1.17,$1.16,-4.00%,-2.90%,
FGX,Future Generation Australia,2016,June,2016,Jun-16,30-Jun-16,$1.12,$1.12,$1.12,$1.16,$1.15,-3.50%,-2.70%,
FGX,Future Generation Australia,2016,July,2016,Jul-16,29-Jul-16,$1.15,$1.15,$1.15,$1.13,$1.19,2.10%,-3.50%,
FGX,Future Generation Australia,2016,August,2016,Aug-16,31-Aug-16,$1.12,$1.12,$1.12,$1.20,$1.18,-6.80%,-5.80%,
FGX,Future Generation Australia,2016,September,2016,Sep-16,30-Sep-16,$1.15,$1.15,$1.15,$1.18,$1.16,-2.20%,-1.20%,
FGX,Future Generation Australia,2016,October,2016,Oct-16,31-Oct-16,$1.17,$1.17,$1.17,$1.14,$1.13,2.60%,3.10%,
FGX,Future Generation Australia,2016,November,2016,Nov-16,30-Nov-16,$1.16,$1.16,$1.16,$1.13,$1.13,2.60%,2.50%,
FGX,Future Generation Australia,2016,December,2016,Dec-16,30-Dec-16,$1.17,$1.17,$1.17,$1.14,$1.14,2.00%,2.20%,
FGX,Future Generation Australia,2017,January,2017,Jan-17,31-Jan-17,$1.15,$1.15,$1.15,$1.14,$1.14,0.60%,0.80%,
FGX,Future Generation Australia,2017,February,2017,Feb-17,28-Feb-17,$1.16,$1.16,$1.16,$1.15,$1.14,1.20%,1.50%,
FGX,Future Generation Australia,2017,March,2017,Mar-17,31-Mar-17,$1.17,$1.17,$1.17,$1.16,$1.15,0.20%,0.90%,
FGX,Future Generation Australia,2017,April,2017,Apr-17,28-Apr-17,$1.13,$1.13,$1.13,$1.15,$1.14,-2.00%,-1.20%,
FGX,Future Generation Australia,2017,May,2017,May-17,31-May-17,$1.08,$1.08,$1.08,$1.14,$1.13,-5.50%,-4.80%,
FGX,Future Generation Australia,2017,June,2017,Jun-17,30-Jun-17,$1.10,$1.10,$1.10,$1.15,$1.14,-5.20%,-4.20%,
FGX,Future Generation Australia,2017,July,2017,Jul-17,31-Jul-17,$1.09,$1.09,$1.09,$1.15,$1.15,-5.50%,-5.00%,
FGX,Future Generation Australia,2017,August,2017,Aug-17,31-Aug-17,$1.10,$1.10,$1.10,$1.16,$1.16,-5.50%,-4.90%,
FGX,Future Generation Australia,2017,September,2017,Sep-17,29-Sep-17,$1.12,$1.12,$1.12,$1.18,$1.17,-5.50%,-4.50%,
FGX,Future Generation Australia,2017,October,2017,Oct-17,31-Oct-17,$1.13,$1.13,$1.13,$1.19,$1.17,-5.60%,-3.80%,
FGX,Future Generation Australia,2017,November,2017,Nov-17,30-Nov-17,$1.14,$1.14,$1.14,$1.21,$1.18,-6.00%,-3.80%,
FGX,Future Generation Australia,2017,December,2017,Dec-17,29-Dec-17,$1.17,$1.17,$1.17,$1.23,$1.21,-4.90%,-3.00%,
FGX,Future Generation Australia,2018,January,2018,Jan-18,31-Jan-18,$1.19,$1.19,$1.19,$1.23,$1.21,-3.80%,-2.00%,
FGX,Future Generation Australia,2018,February,2018,Feb-18,28-Feb-18,$1.19,$1.19,$1.19,$1.24,$1.22,-4.50%,-2.60%,
FGX,Future Generation Australia,2018,March,2018,Mar-18,29-Mar-18,$1.18,$1.18,$1.18,$1.22,$1.20,-3.30%,-1.80%,
FGX,Future Generation Australia,2018,April,2018,Apr-18,30-Apr-18,$1.18,$1.18,$1.18,$1.23,$1.20,-4.00%,-1.70%,
FGX,Future Generation Australia,2018,May,2018,May-18,31-May-18,$1.24,$1.24,$1.24,$1.25,$1.22,-1.10%,1.80%,
FGX,Future Generation Australia,2018,June,2018,Jun-18,29-Jun-18,$1.25,$1.26,$1.26,$1.28,$1.24,-1.80%,1.60%,
FGX,Future Generation Australia,2018,July,2018,Jul-18,31-Jul-18,$1.29,$1.29,$1.29,$1.29,$1.24,0.30%,3.70%,
FGX,Future Generation Australia,2018,August,2018,Aug-18,31-Aug-18,$1.31,$1.31,$1.31,$1.30,$1.25,0.70%,4.40%,
FGX,Future Generation Australia,2018,September,2018,Sep-18,28-Sep-18,$1.34,$1.34,$1.34,$1.27,$1.25,5.00%,6.80%,
FGX,Future Generation Australia,2018,October,2018,Oct-18,31-Oct-18,$1.25,$1.25,$1.25,$1.18,$1.16,5.90%,7.20%,
FGX,Future Generation Australia,2018,November,2018,Nov-18,30-Nov-18,$1.19,$1.19,$1.19,$1.15,$1.14,3.80%,4.10%,
FGX,Future Generation Australia,2018,December,2018,Dec-18,31-Dec-18,$1.18,$1.18,$1.18,$1.11,$1.13,5.90%,4.10%,
FGX,Future Generation Australia,2019,January,2019,Jan-19,31-Jan-19,$1.18,$1.18,$1.18,$1.14,$1.15,3.10%,2.10%,
FGX,Future Generation Australia,2019,February,2019,Feb-19,28-Feb-19,$1.21,$1.21,$1.21,$1.19,$1.19,0.90%,1.40%,
FGX,Future Generation Australia,2019,March,2019,Mar-19,29-Mar-19,$1.21,$1.21,$1.21,$1.20,$1.19,1.20%,1.70%,
FGX,Future Generation Australia,2019,April,2019,Apr-19,30-Apr-19,$1.17,$1.17,$1.17,$1.21,$1.23,-3.10%,-4.60%,
FGX,Future Generation Australia,2019,May,2019,May-19,31-May-19,$1.18,$1.18,$1.18,$1.21,$1.19,-2.40%,-0.90%,
FGX,Future Generation Australia,2019,June,2019,Jun-19,28-Jun-19,$1.17,$1.17,$1.17,$1.23,$1.21,-4.90%,-3.00%,
FGX,Future Generation Australia,2019,July,2019,Jul-19,31-Jul-19,$1.20,$1.20,$1.20,$1.27,$1.24,-5.10%,-3.00%,
FGX,Future Generation Australia,2019,August,2019,Aug-19,30-Aug-19,$1.11,$1.11,$1.11,$1.26,$1.23,-12.00%,-10.20%,
FGX,Future Generation Australia,2019,September,2019,Sep-19,30-Sep-19,$1.14,$1.14,$1.14,$1.27,$1.24,-10.60%,-8.40%,
FGX,Future Generation Australia,2019,October,2019,Oct-19,31-Oct-19,$1.13,$1.13,$1.13,$1.28,$1.22,-11.80%,-7.70%,
FGX,Future Generation Australia,2019,November,2019,Nov-19,29-Nov-19,$1.20,$1.20,$1.20,$1.28,$1.24,-6.80%,-3.80%,
FGX,Future Generation Australia,2019,December,2019,Dec-19,31-Dec-19,$1.17,$1.17,$1.17,$1.27,$1.24,-8.50%,-5.80%,
FGX,Future Generation Australia,2020,January,2020,Jan-20,31-Jan-20,$1.16,$1.16,$1.16,$1.32,$1.27,-12.20%,-8.80%,
FGX,Future Generation Australia,2020,February,2020,Feb-20,28-Feb-20,$1.08,$1.08,$1.08,$1.23,$1.21,-12.70%,-11.50%,
FGX,Future Generation Australia,2020,March,2020,Mar-20,31-Mar-20,$0.87,$0.87,$0.87,$1.00,$1.05,-13.30%,-17.50%,
FGX,Future Generation Australia,2020,April,2020,Apr-20,30-Apr-20,$0.91,$0.91,$0.91,$1.09,$1.09,-17.10%,-17.00%,
FGX,Future Generation Australia,2020,May,2020,May-20,29-May-20,$0.97,$0.97,$0.97,$1.13,$1.14,-14.70%,-15.10%,
FGX,Future Generation Australia,2020,June,2020,Jun-20,30-Jun-20,$0.95,$0.95,$0.95,$1.15,$1.15,-17.20%,-17.20%,
FGX,Future Generation Australia,2020,July,2020,Jul-20,30-Jul-20,$1.02,$1.02,$1.02,$1.18,$1.17,-13.40%,-13.10%,
FGX,Future Generation Australia,2020,August,2020,Aug-20,31-Aug-20,$1.10,$1.10,$1.10,$1.25,$1.23,-12.10%,-10.20%,
FGX,Future Generation Australia,2020,September,2020,Sep-20,30-Sep-20,$1.12,$1.12,$1.12,$1.23,$1.21,-9.30%,-7.70%,
FGX,Future Generation Australia,2020,October,2020,Oct-20,30-Oct-20,$1.15,$1.15,$1.15,$1.25,$1.20,-7.90%,-3.90%,
FGX,Future Generation Australia,2020,November,2020,Nov-20,30-Nov-20,$1.23,$1.23,$1.23,$1.30,$1.25,-5.60%,-1.90%,
FGX,Future Generation Australia,2020,December,2020,Dec-20,31-Dec-20,$1.25,$1.25,$1.25,$1.32,$1.27,-5.50%,-1.40%,
FGX,Future Generation Australia,2021,January,2021,Jan-21,29-Jan-21,$1.21,$1.21,$1.21,$1.34,$1.28,-10.10%,-5.80%,
FGX,Future Generation Australia,2021,February,2021,Feb-21,26-Feb-21,$1.25,$1.26,$1.26,$1.36,$1.30,-7.80%,-3.40%,
FGX,Future Generation Australia,2021,March,2021,Mar-21,31-Mar-21,$1.29,$1.29,$1.29,$1.38,$1.31,-6.30%,-1.60%,
FGX,Future Generation Australia,2021,April,2021,Apr-21,30-Apr-21,$1.28,$1.28,$1.28,$1.44,$1.33,-11.00%,-3.40%,
FGX,Future Generation Australia,2021,May,2021,May-21,31-May-21,$1.33,$1.33,$1.33,$1.43,$1.34,-7.20%,-0.80%,
FGX,Future Generation Australia,2021,June,2021,Jun-21,30-Jun-21,$1.38,$1.38,$1.38,$1.46,$1.36,-5.90%,0.90%,
FGX,Future Generation Australia,2021,July,2021,Jul-21,30-Jul-21,$1.42,$1.42,$1.42,$1.49,$1.38,-4.50%,2.90%,
FGX,Future Generation Australia,2021,August,2021,Aug-21,31-Aug-21,$1.43,$1.43,$1.43,$1.54,$1.43,-7.30%,0.10%,
FGX,Future Generation Australia,2021,September,2021,Sep-21,30-Sep-21,$1.46,$1.46,$1.46,$1.53,$1.42,-5.10%,2.30%,
FGX,Future Generation Australia,2021,October,2021,Oct-21,29-Oct-21,$1.43,$1.43,$1.43,$1.55,$1.43,-7.70%,-0.20%,
FGX,Future Generation Australia,2021,November,2021,Nov-21,30-Nov-21,$1.37,$1.37,$1.37,$1.53,$1.40,-10.90%,-2.30%,
FGX,Future Generation Australia,2021,December,2021,Dec-21,31-Dec-21,$1.41,$1.41,$1.41,$1.52,$1.41,-7.60%,-0.40%,
FGX,Future Generation Australia,2022,January,2022,Jan-22,31-Jan-22,$1.32,$1.32,$1.32,$1.43,$1.35,-7.60%,-1.90%,
FGX,Future Generation Australia,2022,February,2022,Feb-22,28-Feb-22,$1.32,$1.32,$1.32,$1.40,$1.34,-6.30%,-1.80%,
FGX,Future Generation Australia,2022,March,2022,Mar-22,31-Mar-22,$1.37,$1.37,$1.37,$1.47,$1.38,-6.60%,-1.00%,
FGX,Future Generation Australia,2022,April,2022,Apr-22,29-Apr-22,$1.34,$1.34,$1.34,$1.45,$1.34,-7.90%,-0.50%,
