lic_ticker,lic_name,year,ordering_method,holding_type,holding_name,weight,sector,industry,size,headquartered,lic_id
BKI,BKI Investment Company Limited,2015,Weight,Holding,Transurban Group,2.1,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,IAG Limited,1.9,Financials,Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Invocare Limited,1.9,Consumer Discretionary,Funeral Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Suncorp Group Ltd.,1.7,Financials,Full Line Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Woodside Energy Group Ltd.,1.6,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Ramsay Health Care Ltd.,1.5,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,ASX Ltd.,1.4,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Holding,Healius Limited,1.4,Healthcare,Healthcare Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2015,Weight,Cash,Cash & Cash Equivalents,6.4,-,-,-,-,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Commonwealth Bank of Australia,8.8,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,National Australia Bank Ltd.,7.4,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Westpac Banking Corp.,7.2,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,TPG Telecom Limited,5.7,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Telstra Group Ltd.,5.5,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Wesfarmers Ltd.,4.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,ANZ Group Holdings Ltd.,4,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,APA Group,3.7,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,BHP Group Ltd.,3,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Transurban Group,2.9,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,AGL Energy Ltd.,2.6,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Woolworths Group Ltd.,2.4,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,New Hope Corporation Limited,2.3,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Ramsay Health Care Ltd.,2,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Invocare Limited,1.9,Consumer Discretionary,Funeral Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,IAG Limited,1.9,Financials,Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,ASX Ltd.,1.7,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,ARB Corporation Limited,1.6,Consumer Discretionary,Auto Parts,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Suncorp Group Ltd.,1.5,Financials,Full Line Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Holding,Sydney Airport Holdings,1.4,Industrials,Airports,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2016,Weight,Cash,Cash & Cash Equivalents,7.8,-,-,-,-,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Commonwealth Bank of Australia,9.3,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,National Australia Bank Ltd.,8,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Westpac Banking Corp.,6.9,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,ANZ Group Holdings Ltd.,4.5,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Wesfarmers Ltd.,4.2,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Telstra Group Ltd.,4,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,APA Group,3.4,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,AGL Energy Ltd.,3.2,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Transurban Group,3.1,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,TPG Telecom Limited,2.9,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Woolworths Group Ltd.,2.7,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Sydney Airport Holdings,2.4,Industrials,Airports,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,New Hope Corporation Limited,2.3,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,IAG Limited,2.1,Financials,Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Macquarie Group Ltd.,2,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,ASX Ltd.,2,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Invocare Limited,2,Consumer Discretionary,Funeral Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Sonic Healthcare Ltd.,2,Healthcare,Medical Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Challenger Limited,2,Financials,Investment Management,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Holding,Ramsay Health Care Ltd.,1.9,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2017,Weight,Cash,Cash & Cash Equivalents,5,-,-,-,-,
BKI,BKI Investment Company Limited,2018,Weight,Holding,National Australia Bank Ltd.,6.4,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Westpac Banking Corp.,5.8,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Commonwealth Bank of Australia,5.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Wesfarmers Ltd.,4.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,New Hope Corporation Limited,3.7,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,ANZ Group Holdings Ltd.,3.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,APA Group,3.7,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Macquarie Group Ltd.,3.1,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Transurban Group,3,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Woolworths Group Ltd.,2.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,BHP Group Ltd.,2.7,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Sydney Airport Holdings,2.6,Industrials,Airports,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,AGL Energy Ltd.,2.4,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,IAG Limited,2.3,Financials,Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,TPG Telecom Limited,2.1,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Telstra Group Ltd.,2,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,ASX Ltd.,2,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Sonic Healthcare Ltd.,1.9,Healthcare,Medical Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,ARB Corporation Limited,1.8,Consumer Discretionary,Auto Parts,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Holding,Woodside Energy Group Ltd.,1.8,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2018,Weight,Cash,Cash & Cash Equivalents,15.9,-,-,-,-,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Commonwealth Bank of Australia,6.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,National Australia Bank Ltd.,5.4,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Macquarie Group Ltd.,5,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Westpac Banking Corp.,4.8,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,BHP Group Ltd.,4.5,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Transurban Group,4.4,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,APA Group,4.3,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Woolworths Group Ltd.,3.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,ANZ Group Holdings Ltd.,3.6,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Wesfarmers Ltd.,3.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,New Hope Corporation Limited,3.3,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Ramsay Health Care Ltd.,3,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Woodside Energy Group Ltd.,3,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Sydney Airport Holdings,3,Industrials,Airports,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Telstra Group Ltd.,2.9,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,ASX Ltd.,2.7,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,TPG Telecom Limited,2.5,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,AGL Energy Ltd.,2.4,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,IAG Limited,2.3,Financials,Insurance,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Holding,Invocare Limited,2.1,Consumer Discretionary,Funeral Services,Small-Cap,Australia,
BKI,BKI Investment Company Limited,2019,Weight,Cash,Cash & Cash Equivalents,7.9,-,-,-,-,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Macquarie Group Ltd.,7.2,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Commonwealth Bank of Australia,6.6,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,BHP Group Ltd.,6.4,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,APA Group,5.9,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Transurban Group,5.3,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Woolworths Group Ltd.,4.9,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Wesfarmers Ltd.,4.7,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,TPG Telecom Limited,4.6,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,National Australia Bank Ltd.,3.6,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Ramsay Health Care Ltd.,3.2,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,ASX Ltd.,3.1,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Sonic Healthcare Ltd.,2.7,Healthcare,Medical Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Sydney Airport Holdings,2.7,Industrials,Airports,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Telstra Group Ltd.,2.5,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Woodside Energy Group Ltd.,2.3,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,New Hope Corporation Limited,2.3,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Westpac Banking Corp.,2.2,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Magellan Financial Group,2.1,Financials,Investment Management,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,AGL Energy Ltd.,1.9,Utilities,Multi-Utilities,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Holding,Coles Group Ltd.,1.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2020,Weight,Cash,Cash & Cash Equivalents,5.4,-,-,-,-,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Commonwealth Bank of Australia,8.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,BHP Group Ltd.,8.1,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Macquarie Group Ltd.,8.1,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,APA Group,5.5,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Wesfarmers Ltd.,5.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,National Australia Bank Ltd.,5.2,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Woolworths Group Ltd.,4.3,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Transurban Group,3.9,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,ARB Corporation Limited,3.2,Consumer Discretionary,Auto Parts,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Sonic Healthcare Ltd.,2.9,Healthcare,Medical Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,TPG Telecom Limited,2.9,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Ramsay Health Care Ltd.,2.6,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Telstra Group Ltd.,2.5,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,ASX Ltd.,2.5,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Harvey Norman Holdings,2.2,Consumer Discretionary,Specialty Retailer,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Woodside Energy Group Ltd.,2.1,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Amcor plc,2,Materials,Containers and Packaging,Large-Cap,Switzerland,
BKI,BKI Investment Company Limited,2021,Weight,Holding,New Hope Corporation Limited,1.8,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Fortescue Ltd.,1.7,Materials,Iron and Steel,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Holding,Magellan Financial Group,1.6,Financials,Investment Management,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2021,Weight,Cash,Cash & Cash Equivalents,5.3,-,-,-,-,
BKI,BKI Investment Company Limited,2022,Weight,Holding,BHP Group Ltd.,8.8,Materials,General Mining,Mega-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Macquarie Group Ltd.,8.7,Financials,Investment Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,APA Group,8,Utilities,Pipelines,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Commonwealth Bank of Australia,6.7,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,National Australia Bank Ltd.,5.5,Financials,Banks,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Woodside Energy Group Ltd.,4.3,Energy,Oil: Crude Producers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Transurban Group,4.1,Industrials,Transportation Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Wesfarmers Ltd.,3.8,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,New Hope Corporation Limited,3.6,Materials,Mining,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Woolworths Group Ltd.,3.3,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Ramsay Health Care Ltd.,3.1,Healthcare,Health Care Facilities,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,TPG Telecom Limited,2.8,Communication Services,Telecom Services,Mid-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Telstra Group Ltd.,2.7,Communication Services,Telecommunications Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Sonic Healthcare Ltd.,2.6,Healthcare,Medical Services,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Rio Tinto Ltd.,2.5,Materials,General Mining,Large-Cap,Australia,
BKI,BKI Investment Company Limited,2022,Weight,Holding,Amcor plc,2.4,Materials,Containers and Packaging,Large-Cap,Switzerland,
